Ewe,fmin,fmax,Initial_R0,Initial_R1,Initial_fs1,Initial_n1,Initial_R2,Initial_fs2,Initial_n2,Initial_Rpore,Initial_W,R0_bound_min,R1_bound_min,fs1_bound_min,n1_bound_min,R2_bound_min,fs2_bound_min,n2_bound_min,Rpore_bound_min,W_bound_min,R0_bound_max,R1_bound_max,fs1_bound_max,n1_bound_max,R2_bound_max,fs2_bound_max,n2_bound_max,Rpore_bound_max,W_bound_max,Fit_R0,Fit_R1,Fit_fs1,Fit_n1,Fit_R2,Fit_fs2,Fit_n2,Fit_Rpore,Fit_W,Residual
0.60037506,4,1000000.0,8.205728400985175,4.936157564995967,25.892066328803033,1.2261406126453638,44539.21300173526,0.40358089964731775,1.0873623182326855,485.46576194886944,15.590697681014586,4.0600133122649105,0.7578867740907376,5.690271443821073,0.7818192249614343,0.1,0.40188501951074923,0.6571201190658599,3.219480082181466,0.17404192082409808,18.436378836647346,4.936157565014341,47302620.43684843,1.2261406126602352,3788200470.902521,4372.929709367251,1.0873623182619852,485.46576195365117,15.59069768102238,9.27095429282648,4.93615756500038,25.277659056788583,1.2261406126469847,43619.76773177422,0.4027474114530281,1.0873623182338075,485.4657619494285,15.590697681014586,0.8534105594331091
0.6203712,4,1000000.0,9.27095429282648,4.93615756500038,25.277659056788583,1.2261406126469847,43619.76773177422,0.4027474114530281,1.0873623182338075,485.4657619494285,15.590697681014586,4.0600133122649105,0.7578867740907376,5.690271443821073,0.7818192249614343,0.1,0.40188501951074923,0.6571201190658599,3.219480082181466,0.17404192082409808,18.436378836647346,4.936157565014341,47302620.43684843,1.2261406126602352,3788200470.902521,4372.929709367251,1.0873623182619852,485.46576195365117,15.59069768102238,10.684986579342441,4.9361575650130005,24.550571320465195,1.2261406126601944,42696.746192020815,0.4018983405184314,1.087362318261985,485.46576195291135,15.590697681018632,0.8964104125472531
0.64037704,4,1000000.0,10.684986579342441,4.9361575650130005,24.550571320465195,1.2261406126601944,42696.746192020815,0.4018983405184314,1.087362318261985,485.46576195291135,15.590697681018632,4.0600133122649105,0.7578867740907376,5.690271443821073,0.7818192249614343,0.1,0.40188501951074923,0.6571201190658599,3.219480082181466,0.17404192082409808,18.436378836647346,4.936157565014341,47302620.43684843,1.2261406126602352,3788200470.902521,4372.929709367251,1.0873623182619852,485.46576195365117,15.59069768102238,12.487455678634884,4.93615756501434,23.23276628457194,1.226140612660235,41564.04895266553,0.4018850195107493,1.087362318261985,485.4657619536511,15.590697681022379,0.9384759502607027
0.6603932,4,1000000.0,12.487455678634884,4.93615756501434,23.23276628457194,1.226140612660235,41564.04895266553,0.4018850195107493,1.087362318261985,485.4657619536511,15.590697681022379,4.0600133122649105,0.7578867740907376,5.690271443821073,0.7818192249614343,0.1,0.40188501951074923,0.6571201190658599,3.219480082181466,0.17404192082409808,18.436378836647346,4.936157565014341,47302620.43684843,1.2261406126602352,3788200470.902521,4372.929709367251,1.0873623182619852,485.46576195365117,15.59069768102238,14.468115682943743,4.93615756501434,19.08237515685565,1.226140612660235,38647.71772840591,0.4018850195107493,1.08049838918094,485.4657619536511,15.590697681022379,0.9727520326521027
0.6803979,4,1000000.0,14.468115682943743,4.93615756501434,19.08237515685565,1.226140612660235,38647.71772840591,0.4018850195107493,1.08049838918094,485.4657619536511,15.590697681022379,4.0600133122649105,0.7578867740907376,5.690271443821073,0.7818192249614343,0.1,0.40188501951074923,0.6571201190658599,3.219480082181466,0.17404192082409808,18.436378836647346,4.936157565014341,47302620.43684843,1.2261406126602352,3788200470.902521,4372.929709367251,1.0873623182619852,485.46576195365117,15.59069768102238,12.298178632694592,4.93615756501434,354.44202866575495,1.226140612660235,21243.12717604506,0.4018850195107493,0.9734104594641572,485.4657619536511,15.590697681022379,0.9917301727565403
0.70040053,4,1000000.0,12.298178632694592,4.93615756501434,354.44202866575495,1.226140612660235,21243.12717604506,0.4018850195107493,0.9734104594641572,485.4657619536511,15.590697681022379,4.0600133122649105,0.7578867740907376,5.690271443821073,0.7818192249614343,0.1,0.40188501951074923,0.6571201190658599,3.219480082181466,0.17404192082409808,18.436378836647346,4.936157565014341,47302620.43684843,1.2261406126602352,3788200470.902521,4372.929709367251,1.0873623182619852,485.46576195365117,15.59069768102238,11.072640357701905,4.93615756501434,169.41890881062366,1.226140612660235,8984.885071997667,0.4018850195107493,0.8384236551600915,485.4657619536171,15.590697680642887,0.9938596487162066
0.72042006,4,1000000.0,11.072640357701905,4.93615756501434,169.41890881062366,1.226140612660235,8984.885071997667,0.4018850195107493,0.8384236551600915,485.4657619536171,15.590697680642887,4.0600133122649105,0.7578867740907376,5.690271443821073,0.7818192249614343,0.1,0.40188501951074923,0.6571201190658599,3.219480082181466,0.17404192082409808,18.436378836647346,4.936157565014341,47302620.43684843,1.2261406126602352,3788200470.902521,4372.929709367251,1.0873623182619852,485.46576195365117,15.59069768102238,11.42676369310978,4.865067144280633,7.5265932118571035,1.1873217408186973,4574.32610642987,0.40239133771544877,0.7575706256479129,473.12384990487925,15.53887345292873,0.9855328881883997
0.74042666,4,1000000.0,11.42676369310978,4.865067144280633,7.5265932118571035,1.1873217408186973,4574.32610642987,0.40239133771544877,0.7575706256479129,473.12384990487925,15.53887345292873,4.0600133122649105,0.7578867740907376,5.690271443821073,0.7818192249614343,0.1,0.40188501951074923,0.6571201190658599,3.219480082181466,0.17404192082409808,18.436378836647346,4.936157565014341,47302620.43684843,1.2261406126602352,3788200470.902521,4372.929709367251,1.0873623182619852,485.46576195365117,15.59069768102238,11.420336324055613,4.9361575035722876,11.2961891665757,1.226140612660235,2508.541473083977,0.4018850195107493,0.7081409591703564,485.4038635090368,15.589959032454715,0.9756203477496699
0.76042944,4,1000000.0,11.420336324055613,4.9361575035722876,11.2961891665757,1.226140612660235,2508.541473083977,0.4018850195107493,0.7081409591703564,485.4038635090368,15.589959032454715,4.0600133122649105,0.7578867740907376,5.690271443821073,0.7818192249614343,0.1,0.40188501951074923,0.6571201190658599,3.219480082181466,0.17404192082409808,18.436378836647346,4.936157565014341,47302620.43684843,1.2261406126602352,3788200470.902521,4372.929709367251,1.0873623182619852,485.46576195365117,15.59069768102238,12.422973561927009,4.936137496053867,10.93741201552349,1.226140612660235,2003.3099418544807,0.4018850195107519,0.7377846943249057,485.46545793863584,15.590696180907303,0.9663294139369574
0.7803802,4,1000000.0,12.422973561927009,4.936137496053867,10.93741201552349,1.226140612660235,2003.3099418544807,0.4018850195107519,0.7377846943249057,485.46545793863584,15.590696180907303,4.0600133122649105,0.7578867740907376,5.690271443821073,0.7818192249614343,0.1,0.40188501951074923,0.6571201190658599,3.219480082181466,0.17404192082409808,18.436378836647346,4.936157565014341,47302620.43684843,1.2261406126602352,3788200470.902521,4372.929709367251,1.0873623182619852,485.46576195365117,15.59069768102238,12.940051629045078,4.936008290131465,9.928753975380468,1.226140612660235,1886.4642729841198,0.4018850195107493,0.7957706411593424,485.465755412181,15.590697022300958,0.965232995381321
0.8004218,4,1000000.0,12.940051629045078,4.936008290131465,9.928753975380468,1.226140612660235,1886.4642729841198,0.4018850195107493,0.7957706411593424,485.465755412181,15.590697022300958,4.0600133122649105,0.7578867740907376,5.690271443821073,0.7818192249614343,0.1,0.40188501951074923,0.6571201190658599,3.219480082181466,0.17404192082409808,18.436378836647346,4.936157565014341,47302620.43684843,1.2261406126602352,3788200470.902521,4372.929709367251,1.0873623182619852,485.46576195365117,15.59069768102238,12.530744389704829,4.936157547257601,11.555103652240568,1.226140612660235,1353.8133017090354,0.40188501951074945,0.7834081708554923,485.4657619536511,15.590677478852204,0.9734399555915616
0.8204076,4,1000000.0,12.530744389704829,4.936157547257601,11.555103652240568,1.226140612660235,1353.8133017090354,0.40188501951074945,0.7834081708554923,485.4657619536511,15.590677478852204,4.0600133122649105,0.7578867740907376,5.690271443821073,0.7818192249614343,0.1,0.40188501951074923,0.6571201190658599,3.219480082181466,0.17404192082409808,18.436378836647346,4.936157565014341,47302620.43684843,1.2261406126602352,3788200470.902521,4372.929709367251,1.0873623182619852,485.46576195365117,15.59069768102238,12.466084991120386,4.936146020147729,10.244118500778269,1.226140612660235,1306.3649219656857,0.40188501951079025,0.8327014486184818,485.465761951033,15.590697653051953,0.9787304611519858
